time;current_supply;current_sbd_supply;pending_rewarded_vesting_shares;pending_rewarded_vesting_steem;total_pow;total_vesting_fund_steem; total_vesting_shares;virtual_supply;account_count
1503338229;253929556.353;3450371.081;283012124.469163;136910.122;514415;183162561.566;377899473815.881719;257046422.731;323389
1503338349;253929618.505;3450402.678;283050160.707754;136928.562;514415;183162614.118;377899554438.055790;257046513.426;323389
1503338409;253929651.747;3450415.661;283077365.766817;136941.748;514415;183147363.197;377868074961.542048;257046558.396;323390
1503338529;253929717.297;3450439.819;283068284.697337;136937.347;514415;183147427.965;377868180777.797528;257046645.769;323391
1503338589;253929760.077;3450442.241;282929068.389738;136869.873;514415;183147488.269;377868291293.408497;257046690.737;323391
1503338652;253929781.226;3450471.052;282992004.472700;136900.378;514415;183147515.892;377868333685.435023;257046737.912;323391
1503338709;253929813.015;3450483.197;283000311.295017;136904.405;514415;183147536.946;377868363912.311524;257046780.672;323391
1503338769;253929783.867;3450565.110;283289038.782200;137044.347;514415;183147392.765;377868052532.660529;257046825.520;323392
1503338829;253929824.774;3450570.446;283259964.024680;137030.256;514415;183147423.674;377868102399.339337;257046871.247;323392
1503338889;253929853.561;3450587.525;283295857.280556;137047.653;514415;183147487.115;377868219384.473460;257046915.462;323394
1503339009;253931318.982;3449064.863;283281189.780429;137040.544;514415;183147519.858;377868259126.587840;257047005.398;323395
1503339069;253931360.826;3449068.323;283231420.775898;137016.422;514415;183147559.428;377868326860.341971;257047050.368;323395
1503339129;253931404.760;3449069.473;283206099.059189;137004.149;514415;183147585.932;377868367637.423568;257047095.340;323398
1503339189;253931397.690;3449126.245;283373962.407677;137085.510;514415;183147896.415;377868994317.239863;257047139.555;323398
1503339309;253931433.016;3449187.527;283556789.800049;137174.124;514415;183148033.855;377869250069.293687;257047230.240;323399
1503339369;253931476.871;3449188.760;283471841.744605;137132.955;514415;183148026.916;377869221855.156649;257047275.208;323399
1503339429;253931492.753;3449220.953;283542763.036024;137167.330;514415;183148020.473;377869194655.942067;257047320.172;323399
1503339549;253931568.711;3449235.431;283570087.744659;137180.574;514415;183148051.818;377869231514.906125;257047409.208;323402
1503339609;253931608.533;3449240.295;283570237.815964;137180.647;514415;183148073.745;377869262847.196005;257047453.424;323404
1503339729;253931686.024;3449253.070;283512951.205792;137152.882;514415;183148148.407;377869389079.491836;257047542.455;323405
1503339789;253931722.881;3449262.052;283500008.110013;137146.610;514415;183148176.774;377869433701.865084;257047587.426;323405
1503339849;253931761.949;3449269.421;283517922.724510;137155.293;514415;183148190.934;377869449010.825824;257047633.151;323405
1503339969;253931726.573;3449324.310;283801499.943553;137292.739;514415;183148281.476;377869608001.611799;257047647.358;323407
1503340029;253931766.962;3449328.481;284121077.999397;137447.634;514415;183148314.856;377869662965.170936;257047691.515;323407
1503340095;253931808.802;3449336.837;284102570.920685;137438.664;514415;183148347.657;377869715343.663088;257047740.904;323407
1503340149;253931846.427;3449340.074;283311335.908608;137055.241;514415;183148745.714;377870524256.093933;257047781.453;323407
1503340269;253931891.150;3449390.122;282566447.119178;136694.250;514415;183149176.043;377871384390.031067;257047871.386;323410
1503340329;253931913.530;3449415.125;282555814.416287;136689.097;514415;183149287.026;377871599464.226600;257047916.352;323410
1503340449;253931995.481;3449417.094;282317796.884050;136573.853;514415;183149399.803;377871804577.979882;257048000.082;323412
1503340509;253932017.793;3449441.340;282366450.997582;136597.435;514415;183149426.874;377871846524.773950;257048044.297;323413
1503340569;253932055.966;3449449.702;282388982.942438;136608.356;514415;183149452.971;377871886460.181122;257048090.023;323413
1503340689;253932141.713;3449454.346;282162021.187947;136498.351;514415;183149595.884;377872153505.584069;257048179.965;323414
1503340749;253932163.739;3449478.905;282200278.186027;136516.894;514415;183149621.481;377872192411.935933;257048224.177;323414
1503340869;253932249.128;3449483.443;282162242.449687;136498.459;514415;183149687.263;377872300321.697694;257048313.665;323436
1503340929;253932316.331;3449458.827;282195913.036544;136514.779;514415;183149707.301;377872327758.684618;257048358.631;323444
1503340989;253932359.409;3449461.757;282138167.746321;136486.791;514415;183149754.376;377872410978.171880;257048404.356;323450
1503341109;253932352.274;3449568.384;282381163.690861;136604.569;514415;183149653.978;377872176028.265904;257048493.542;323453
1503341169;253932392.114;3449574.060;282422568.607633;136624.638;514415;183149682.886;377872221764.934048;257048538.509;323457
1503341289;253932434.625;3449626.560;282341113.894106;136585.166;514415;183149821.500;377872479956.643667;257048628.446;323466
1503341349;253932343.461;3449777.259;282717059.815434;136767.382;514415;183149854.420;377872533971.403752;257048673.414;323468
1503341409;253932370.259;3449797.376;282749981.842454;136783.339;514415;183149875.198;377872562932.788615;257048718.385;323477
1503341469;253932411.660;3449801.323;282746527.804911;136781.665;514415;183149883.087;377872565300.389720;257048763.351;323483
1503341589;253932489.325;3449814.904;282129101.019051;136482.417;514415;183150236.685;377873267049.720528;257048853.285;323498
1503341649;253932534.121;3449815.098;282123028.487412;136479.474;514415;183150240.052;377873260091.160883;257048898.256;323508
1503341709;253932565.803;3449829.802;282178067.905293;136506.151;514415;183150263.149;377873293839.047698;257048943.221;323516
1503341769;253932600.589;3449841.074;282178979.742219;136506.593;514415;183150296.336;377873348404.315600;257048988.189;323518
1503341892;253932676.737;3449858.776;282185040.995143;136509.533;514415;183150387.663;377873508326.260667;257049080.328;323527
1503341949;253932697.392;3449883.244;282209985.747489;136521.627;514415;183150421.276;377873564473.110306;257049123.086;323529
1503342069;253932789.703;3449878.783;282265559.408091;136548.573;514415;183150552.655;377873807742.137331;257049211.367;323541
1503342129;253932826.825;3449887.298;282114746.356032;136475.476;514415;183150657.003;377874009126.002347;257049256.181;323551
1503342249;253932894.445;3449911.161;282057581.933921;136447.770;514415;183150411.662;377873475130.356024;257049345.358;323563
1503342309;253932933.049;3449918.205;282070769.584901;136454.162;514415;183150344.337;377873322319.779012;257049390.325;323569
1503342432;253932866.370;3450094.025;282432087.185863;136629.289;514415;183150442.357;377873496049.040120;257049482.472;323584
1503342489;253932907.339;3450096.843;282396430.459189;136612.007;514415;183150477.441;377873555222.503489;257049525.986;323588
1503342549;253934316.135;3448586.251;282426992.356622;136626.820;514415;183150500.728;377873589361.946066;257049570.200;323594
1503342609;253934331.360;3448619.179;282413260.876627;136620.165;514415;183150569.402;377873717144.436953;257049615.171;323598
1503342669;253934367.625;3448628.816;282427579.310069;136627.105;514415;183150589.728;377873745175.001660;257049660.141;323603
1503342729;253934409.811;3448631.888;282426510.050407;136626.587;514415;183150529.862;377873607754.008236;257049705.102;323606
1503342849;253934489.241;3448642.520;282445711.132384;136635.894;514415;183150588.162;377873700224.897877;257049794.137;323613
1503342909;253934509.366;3448670.021;282474865.710033;136650.025;514415;183150626.733;377873765897.417862;257049839.104;323619
1503343029;253934559.662;3448713.062;282558679.865057;136690.649;514415;183150644.416;377873774567.670090;257049928.281;323638
1503343089;253934593.057;3448726.715;282589222.819871;136705.453;514415;183150666.130;377873805462.314408;257049974.010;323647
1503343209;253934626.116;3448788.741;282604294.219376;136712.759;514415;183149742.373;377871871769.920605;257050063.099;323660
1503343269;253934640.587;3448823.337;282679887.215337;136749.398;514415;183149727.918;377871828040.722250;257050108.822;323664
1503343329;253934673.741;3448835.546;282704480.274617;136761.318;514415;183149748.131;377871855836.837960;257050153.005;323666
1503343389;253934711.341;3448843.703;282725235.840208;136771.378;514415;183149806.134;377871961602.056951;257050197.974;323668
1503343449;253934750.509;3448850.124;282726894.239672;136772.182;514415;183149804.930;377871945211.755880;257050242.942;323674
1503343569;253934751.710;3448949.190;283064003.973487;136935.575;514415;183149849.260;377872008861.570009;257050333.634;323681
1503343629;253934762.405;3448986.286;283238121.863472;137019.969;514415;183149889.788;377872078575.060916;257050377.839;323690
1503343749;253934856.718;3448981.441;282924271.760056;136867.851;514415;183149710.870;377871681620.975534;257050467.775;323715
1503343809;253934892.892;3448992.012;282892017.730865;136852.218;514415;183149759.814;377871768692.425623;257050513.499;323724
1503343869;253934919.361;3449011.652;282834118.444081;136824.155;514415;183149820.917;377871880852.039644;257050557.709;323735
1503343989;253934958.103;3449068.319;282756381.540498;136786.479;514415;183149975.306;377872171577.863329;257050647.641;323760
1503344049;253934998.237;3449073.674;282796957.877731;136806.146;514415;183149997.991;377872204474.266825;257050692.612;323780
1503344109;253935040.230;3449076.964;282794069.372362;136804.746;514415;183149680.173;377871534850.400815;257050737.577;323789
1503344169;253935042.601;3449123.179;282893514.524951;136852.946;514415;183149710.552;377871583622.411651;257050781.696;323807
1503344229;253935064.410;3449149.653;282963103.656934;136886.675;514415;183149750.878;377871652916.635828;257050827.420;323822
1503344349;253935138.500;3449147.199;282633636.357366;136726.996;514415;183149979.211;377872096218.129685;257050899.294;323859
1503344409;253935171.808;3449160.103;282655344.736049;136737.518;514415;183148823.218;377869697286.159894;257050944.258;323877
1503344529;253935474.752;3448923.468;282827116.869867;136820.774;514415;183148843.680;377869711688.657577;257051033.440;323914
1503344589;253935492.708;3448953.370;282914868.254772;136863.306;514415;183148868.609;377869749215.981156;257051078.408;323936
1503344649;253935536.906;3448955.058;282877737.694324;136845.310;514415;183148909.086;377869818823.127791;257051124.130;323948
1503344769;253935609.792;3448973.931;282864945.678714;136839.113;514415;183148956.833;377869889525.846019;257051214.065;323971
1503344829;253935649.830;3448978.554;282896064.664581;136854.196;514415;183148952.238;377869866138.101700;257051258.279;323981
1503344955;253935704.291;3449023.556;283018753.682497;136913.662;514415;183143769.087;377859143142.151335;257051353.393;324012
1503345009;253935734.681;3449033.964;283056303.558239;136931.862;514415;183143790.640;377859175093.318702;257051393.185;324025
1503345129;253935806.228;3449054.318;283018128.613266;136913.362;514415;183143891.328;377859355025.547041;257051483.118;324057
1503345189;253935845.940;3449060.132;282952933.927462;136881.763;514415;183143947.787;377859457604.755499;257051528.082;324072
1503345249;253935884.974;3449066.700;282949735.844639;136880.213;514415;183143971.522;377859492667.736130;257051573.049;324081
1503345384;253935979.001;3449075.243;283739735.217387;137263.116;514415;183144023.032;377859567651.694736;257051674.794;324107
1503345444;253935981.831;3449121.049;283865170.645458;137323.913;514415;183144049.511;377859608376.946883;257051719.002;324120
1503345564;253936014.293;3449184.668;283857532.430304;137320.212;514415;183144204.069;377859899449.319342;257051808.934;324148
1503345624;253936017.421;3449230.982;283888113.414482;137335.035;514415;183144273.620;377860029041.629485;257051853.899;324161
1503345684;253936030.957;3449265.762;283907663.054388;137344.511;514415;183144326.432;377860124097.781287;257051898.854;324167
1503345744;253936039.053;3449306.575;283999079.921762;137388.820;514415;183144355.768;377860170716.450491;257051943.818;324176
1503345804;253936073.517;3449318.201;284016404.360243;137397.217;514415;183144374.623;377860195710.130988;257051988.784;324181
1503345924;253936108.756;3449376.909;284070026.026800;137423.207;514415;183144455.446;377860334651.660050;257052077.056;324197
1503345984;253936149.934;3449381.942;284068410.471007;137422.424;514415;183144447.043;377860303408.170759;257052122.781;324203
1503346104;253936213.998;3449410.577;284071238.774984;137423.795;514415;183144218.162;377859803368.788069;257052212.712;324224
1503346164;253937615.358;3447909.048;283937722.143213;137359.083;514415;183144336.016;377860032621.295430;257052257.677;324227
1503346284;253937695.662;3447919.700;283906773.820808;137344.083;514415;183144355.080;377860044140.959370;257052347.604;324246
1503346344;253937735.466;3447924.580;283914624.188641;137347.888;514415;183144373.886;377860069035.365209;257052391.816;324256
1503346464;253937774.591;3447977.481;284018218.605330;137398.099;514415;183144426.944;377860151382.717297;257052478.729;324273
1503346524;253937829.117;3447967.734;284047767.494765;137412.421;514415;183144196.506;377859662040.753112;257052524.450;324281
1503346644;253937905.078;3447980.854;284007055.066788;137392.698;514415;183143966.976;377859160684.290074;257052612.263;324296
1503346704;253937941.665;3447990.131;284007696.636331;137393.009;514415;183143995.298;377859205211.792568;257052657.230;324306
1503346824;253938013.894;3448009.731;283984069.508611;137381.558;514415;183143934.064;377859051056.512178;257052747.165;324331
1503346884;253938024.139;3448048.160;284089081.240687;137432.456;514415;183143915.457;377858998760.015035;257052792.124;324333
1503347004;253938085.442;3448079.859;284161208.652278;137467.416;514415;183143828.586;377858791716.058801;257052882.062;324349
1503347064;253938126.386;3448084.313;284139214.787606;137456.756;514415;183143857.634;377858837741.865497;257052927.030;324353
1503347184;253938188.727;3448074.856;284193573.232399;137483.103;514415;183143899.536;377858896381.864101;257052980.828;324367
1503347244;253938228.794;3448080.278;284198099.753407;137485.297;514415;183143773.906;377858623277.020851;257053025.793;324372
1503347304;253938232.362;3448126.104;283986310.614665;137382.657;514415;183143957.763;377858988725.824822;257053070.757;324382
1503347424;253938290.557;3448160.402;283877788.097024;137330.059;514415;183144093.282;377859240517.788883;257053159.935;324399
1503347484;253938275.256;3448227.957;284048487.397937;137412.795;514415;183144100.787;377859242090.458951;257053205.659;324405
1503347604;253938304.056;3448294.791;284101624.702257;137438.556;514415;183144125.633;377859265549.695779;257053294.833;324418
1503347664;253938322.981;3448323.615;284163290.860487;137468.445;514415;183144005.535;377859003854.299979;257053339.796;324426
1503347724;253938351.600;3448341.702;284160617.431596;137467.150;514415;183143924.723;377858823204.804636;257053384.754;324431
1503347844;253938427.702;3448357.009;284074504.901268;137425.413;514415;183143808.197;377858554963.338403;257053474.683;324442
1503347904;253938464.598;3448365.941;284035147.306507;137406.337;514415;183143807.424;377858539462.628627;257053519.648;324446
1503347964;253938504.676;3448371.305;283998306.287534;137388.484;514415;183143845.433;377858603983.284288;257053564.572;324449
1503348084;253938603.014;3448361.997;284124988.436368;137449.907;514415;183143922.163;377858734519.991798;257053654.501;324462
1503348144;253938600.254;3448414.831;284303855.712594;137536.602;514415;183143949.835;377858777705.157474;257053699.468;324470
1503348264;253938687.258;3448417.570;284408686.262174;137587.413;514415;183144003.088;377858859762.589127;257053788.947;324486
1503348321;253938725.647;3448422.405;284296085.524235;137532.837;514415;183143970.381;377858779071.699888;257053831.703;324492
1503348444;253939121.998;3448084.797;284406838.386420;137586.518;514415;183143983.810;377858778271.184168;257053923.079;324506
1503348501;253939156.958;3448094.265;284358446.487682;137563.065;514415;183144034.849;377858870367.437541;257053966.592;324511
1503348624;253939220.379;3448126.061;284204864.604338;137488.627;514415;183144189.733;377859161415.521167;257054058.735;324523
1503348684;253939254.649;3448137.064;284205179.878793;137488.780;514415;183144216.872;377859203502.735968;257054102.945;324526
1503348744;253939292.041;3448146.288;284201226.785822;137486.864;514415;183144245.887;377859249460.116893;257054148.669;324530
1503348804;253939334.395;3448148.341;279561992.316623;135238.647;514415;183146509.551;377863906656.712533;257054192.878;324539
1503348864;253939332.815;3448199.808;279621639.344527;135267.558;514415;183146580.896;377864039948.518468;257054237.790;324544
1503348984;253939406.580;3448217.710;279633921.584181;135273.512;514415;183146594.678;377864040571.185363;257054327.727;324552
1503349044;253939376.301;3448295.844;278860732.456243;134898.758;514415;183147034.190;377864933460.298430;257054368.029;324555
1503349107;253939554.033;3448150.481;278799275.894973;134868.971;514415;183147095.381;377865045107.839531;257054414.449;324562
1503349164;253939592.373;3448155.374;278800794.144286;134869.707;514415;183147109.567;377865061163.892996;257054457.209;324567
1503349224;253939613.745;3448181.492;278827721.691978;134882.759;514415;183147074.354;377864974607.824525;257054502.174;324571
1503349344;253939693.088;3448193.195;278827370.552554;134882.589;514415;183147089.141;377864977288.485131;257054592.089;324578
1503349404;253939768.313;3448159.696;278919939.125283;134927.456;514415;183147097.019;377864979634.268453;257054637.053;324581
1503349524;253939827.272;3448193.886;279122217.251057;135025.498;514415;183147465.917;377865712924.852782;257054726.898;324594
1503349584;253939859.713;3448207.753;279019999.707550;134975.957;514415;183147551.884;377865876389.945085;257054771.865;324600
1503349704;253939891.353;3448271.451;279170155.518222;135048.736;514415;183147598.351;377865944448.404969;257054861.046;324615
1503349764;253941301.654;3446760.866;279149876.376688;135038.907;514415;183147635.187;377866006541.978065;257054906.772;324619
1503349824;253941326.322;3446783.320;279144892.498977;135036.493;514415;183147682.185;377866089604.796764;257054951.723;324626
1503349944;253941330.659;3446878.038;279327768.088932;135125.132;514415;183147752.046;377866205929.544228;257055041.623;324636
1503350004;253941362.459;3446891.774;279363027.774907;135142.222;514415;183147751.357;377866190601.768536;257055085.832;324641
1503350139;253941389.343;3446974.639;279548465.903106;135232.102;514415;183146841.744;377864282620.546119;257055187.571;324654
1503350199;253941418.128;3446990.555;279517387.882482;135217.039;514415;183146894.755;377864378086.250756;257055230.734;324660
1503350319;253941481.052;3447019.607;279571548.226621;135243.290;514415;183146945.141;377864454227.106161;257055319.902;324673
1503350379;253941511.067;3447037.000;279626280.109100;135269.818;514415;183146970.453;377864492541.298171;257055365.628;324682
1503350439;253941546.151;3447047.943;279646625.059072;135279.679;514415;183146912.361;377864358780.945502;257055410.598;324685
1503350559;253941622.669;3447061.867;279532245.135177;135224.242;514415;183147012.905;377864538409.095888;257055499.694;324701
1503350619;253941617.052;3447117.865;279714159.708132;135312.414;514415;183147011.579;377864521762.644703;257055544.662;324706
1503350739;253941691.241;3447135.291;279713540.533687;135312.114;514415;183147184.929;377864851595.926482;257055634.593;324725
1503350799;253941728.050;3447144.325;279662841.917307;135287.541;514415;183147235.343;377864941702.052218;257055679.563;324730
1503350859;253941764.929;3447153.280;279687472.116828;135299.479;514415;183147253.546;377864965352.273627;257055724.531;324737
1503350979;253941824.787;3447186.583;279650011.505273;135281.324;514415;183147292.441;377865017790.837201;257055814.473;324747
1503351039;253941861.913;3447195.273;279647411.879059;135280.064;514415;183147320.255;377865061270.262251;257044647.937;324751
1503351159;253941907.687;3447244.343;279723594.104154;135316.989;514415;183147375.377;377865147182.804440;257044737.878;324761
1503351219;253941940.784;3447256.692;279738789.363546;135324.354;514415;183147396.796;377865177467.796532;257044782.090;324764
1503351339;253942009.971;3447280.474;279747330.319988;135328.495;514415;183147454.920;377865269578.434466;257044872.683;324772
1503351399;253942049.433;3447286.581;279730480.079888;135320.329;514415;183147493.029;377865334300.261682;257044917.642;324775
1503351519;253942122.124;3447304.860;279752652.509290;135331.076;514415;183147537.999;377865399270.241889;257045006.786;324783
1503351579;253942166.216;3447306.671;279753131.037861;135331.308;514415;183147554.139;377865418664.220223;257045052.508;324787
1503351699;253942232.338;3447333.123;279800980.136658;135354.500;514415;183147554.770;377865392153.823447;257045142.439;324793
1503351759;253942259.665;3447349.423;279838162.703367;135372.522;514415;183147569.574;377865409486.581458;257045184.438;324797
1503351819;253942287.580;3447367.515;279888924.978108;135397.126;514415;183147589.900;377865437517.034687;257045228.637;324803
1503351879;253942328.238;3447372.300;279897225.054740;135401.149;514415;183147622.223;377865490299.318677;257045273.602;324810
1503351999;253942452.990;3447333.604;280157529.747522;135527.316;514415;183147665.460;377865551693.438156;257045363.524;324820
1503352059;253942515.184;3447314.464;280174505.447088;135535.544;514415;183147745.886;377865703720.656226;257045408.490;324825
1503352119;253942557.589;3447317.309;280160485.950505;135528.749;514415;183147757.059;377865712863.474069;257045453.456;324828
1503352239;253942619.773;3447348.141;280091832.082732;135495.478;514415;183147852.617;377865882212.258705;257045543.392;324833
1503352299;253942654.154;3447359.904;280124184.716098;135511.159;514415;183147835.521;377865833030.142795;257045588.361;324838
1503352359;253942694.731;3447364.783;280124663.311635;135511.391;514415;183147855.528;377865860402.350224;257045633.329;324843
1503352479;253942746.900;3447406.733;280186188.337793;135541.213;514415;183147921.576;377865968858.197171;257045723.257;324850
1503352539;253942788.716;3447410.238;280202312.049579;135549.028;514415;183147937.298;377865987389.642967;257045768.228;324854
1503352659;253942872.436;3447416.308;280156207.882641;135526.682;514415;183147989.368;377866067004.538962;257045857.411;324856
1503352719;253942893.923;3447443.226;280209041.425902;135552.290;514415;183148012.768;377866101376.049418;257045903.127;324856
1503352839;253942959.065;3447470.772;280011246.030107;135456.422;514415;183148183.724;377866426278.336552;257045993.063;324865
1503352899;253942980.340;3447497.098;280069316.168025;135484.568;514415;183148371.568;377866799926.210065;257046038.033;324869
1503353019;253943062.124;3447506.152;280089437.667413;135494.321;514415;183148363.463;377866755390.819862;257046127.967;324874
1503353079;253943067.490;3447549.306;280170082.525116;135533.409;514415;183148411.340;377866840264.179713;257046172.175;324874
1503353145;253943103.162;3447564.543;280127930.276162;135512.981;514415;183148325.727;377866648337.013459;257046221.562;324877
1503353199;253943123.836;3447586.617;280146542.080441;135522.002;514415;183148354.534;377866695254.594127;257046262.105;324882
1503353322;253943132.355;3447679.521;280326163.613812;135609.063;514415;183148401.465;377866763572.510872;257046354.246;324886
1503353379;253944513.282;3446192.811;280343422.987809;135617.430;514415;183148429.379;377866807956.628584;257046397.000;324887
1503353502;253944541.935;3446263.337;280754469.359475;135816.660;514415;183148443.850;377866809303.359389;257046489.133;324891
1503353559;253944578.344;3446270.389;280731413.173396;135805.485;514415;183148481.413;377866873591.599206;257046531.889;324896
1503353682;253944643.058;3446300.866;280728007.600040;135803.835;514415;183148558.172;377867003451.762523;257046624.035;324904
1503353802;253944611.184;3446436.195;280781482.229968;135829.762;514415;183148748.208;377867367734.951613;257046713.969;324916
1503353859;253944646.171;3446444.828;280792527.516024;135835.116;514415;183148767.051;377867393401.778031;257046756.727;324922
1503353982;253944714.837;3446470.911;280689807.258428;135785.329;514415;183133774.543;377836432772.850244;257046848.870;324928
1503354039;253944753.367;3446474.769;280628598.910837;135755.662;514415;183133820.121;377836513596.654073;257046890.872;324931
1503354159;253944741.793;3446588.372;280916699.011447;135895.304;514415;183133921.593;377836695144.940876;257046981.551;324938
1503354219;253944774.624;3446601.856;280924001.070306;135898.847;514415;183133944.710;377836728938.208681;257047026.519;324944
1503354279;253944869.296;3446544.796;280788296.281355;135833.073;514415;183134007.397;377836844368.154231;257047069.832;324946
1503354399;253945184.100;3446294.964;280942064.543684;135907.603;514415;183134026.659;377836856294.305583;257047159.765;324949
1503354459;253945225.213;3446299.250;280921867.731196;135897.815;514415;183134983.762;377838817058.394853;257047204.735;324950
1503354579;253945291.056;3446326.013;280946216.900547;135909.617;514415;183135034.360;377838893632.007559;257047294.668;324959
1503354639;253945331.583;3446330.943;280892272.945423;135883.471;514415;183135076.403;377838966467.795307;257047339.632;324962
1503354759;253945411.639;3446341.905;280905396.742733;135889.832;514415;183135110.964;377839009959.711335;257047429.555;324967
1503354819;253945449.382;3446349.927;281006682.688154;135938.925;514415;183135144.694;377839065642.911891;257047474.518;324971
1503354879;253945483.660;3446361.805;280932153.008808;135902.805;514415;183135189.608;377839144404.851079;257047519.488;324975
1503355005;253945655.295;3446275.949;280744668.774567;135811.941;514415;183135320.783;377839385850.897186;257047613.844;324978
1503355059;253945678.880;3446294.795;280763893.338620;135821.259;514415;183135346.788;377839426986.031396;257047654.393;324984
1503355182;253945762.889;3446303.004;280839737.432156;135858.021;514415;183135394.164;377839496222.101485;257047745.790;324990
1503355239;253945794.716;3446314.670;280867641.647082;135871.546;514415;183135420.773;377839537910.761632;257047788.118;324994
1503355299;253945804.775;3446354.294;280928527.171915;135901.057;514415;183135454.788;377839594183.134238;257047833.842;324997
1503355359;253945813.559;3446393.652;281025646.908671;135948.130;514415;183135387.645;377839441747.681143;257047878.052;325001
1503355482;253946065.358;3446217.017;281231474.809326;136047.893;514415;183135424.817;377839489931.285438;257047970.863;325003
1503355539;253946102.770;3446222.029;280982451.182619;135927.195;514415;183135527.300;377839688163.027242;257048012.787;325005
1503355662;253946180.691;3446237.539;281026682.695923;135948.634;514415;183135412.063;377839421895.693790;257048104.668;325010
1503355719;253946195.128;3446269.004;280882606.897940;135878.804;514415;183135536.731;377839665900.171573;257048147.426;325010
1503355779;253946197.010;3446316.869;280841527.174642;135858.894;514415;183135637.484;377839859862.287833;257048192.391;325014
1503355899;253946228.533;3446381.767;280914643.205020;135894.334;514415;183135896.638;377840366725.424416;257048282.328;325020
1503355959;253946271.298;3446384.215;280898205.254549;135886.367;514415;183135917.279;377840395403.295485;257048327.297;325025
1503356082;253946345.565;3446404.079;280881805.031778;135878.419;514415;183135995.834;377840528963.006784;257048419.443;325031
1503356139;253946362.628;3446432.628;280951998.138808;135912.441;514415;183135995.966;377840516021.643416;257048462.203;325036
1503356199;253946379.629;3446462.852;281035168.655704;135952.753;514415;183136014.668;377840540698.538527;257048506.408;325038
1503356259;253946412.972;3446476.604;281059720.268854;135964.653;514415;183136029.547;377840557487.923570;257048552.129;325041
1503356319;253946447.823;3446487.840;281075218.502303;135972.165;514415;183136041.990;377840569253.654168;257048597.093;325045
1503356379;253946458.225;3446526.243;281047845.532166;135958.898;514415;183136169.544;377840818510.748733;257048642.062;325047
1503356439;253946339.868;3446707.698;281425073.873265;136141.738;514415;183136194.578;377840856252.260384;257048687.030;325053
1503356499;253946382.272;3446709.536;281321171.005358;136091.378;514415;183136254.362;377840965689.092435;257048731.089;325055
1503356559;253946418.023;3446719.776;281327879.131431;136094.630;514415;183136181.300;377840801040.889827;257048776.057;325056
1503356619;253946456.720;3446725.745;281274613.150296;136068.813;514415;183136229.588;377840886762.602567;257048820.126;325059
1503356742;253946529.389;3446746.535;281307612.816123;136084.808;514415;183136265.717;377840932794.588913;257048911.508;325067
1503356799;253946545.094;3446776.590;281102817.840269;135985.546;514415;183136414.281;377841226097.529008;257048954.265;325069
1503356859;253946583.098;3446784.329;281120905.182583;135994.313;514415;183136430.069;377841244764.091200;257048999.235;325071
1503356919;253946625.396;3446787.298;281034111.857483;135952.246;514415;183136513.973;377841403966.566433;257049044.206;325075
1503356979;253948010.182;3445298.687;281060917.974125;135965.239;514415;183136536.041;377841435591.147647;257049089.108;325077
1503357039;253948038.601;3445314.074;281129561.646940;135998.510;514415;183136551.956;377841454518.793546;257049131.376;325081
1503357099;253948075.993;3445322.487;280919825.561055;135896.855;514415;183136710.990;377841768730.735781;257049176.341;325085
1503357159;253948080.425;3445367.519;280977866.615495;135924.987;514415;183136756.387;377841848479.443494;257049221.306;325089
1503357219;253948118.836;3445374.805;280986383.295083;135929.115;514415;183136791.268;377841906537.181761;257049266.275;325092
1503357279;253948140.096;3445397.852;280658719.221818;135770.303;514415;183137002.690;377842329533.953382;257049308.279;325095
1503357339;253948180.520;3445402.062;280637903.065573;135760.214;514415;183137026.964;377842365706.988712;257049352.492;325097
1503357399;253948209.036;3445421.179;280652511.270834;135767.301;514415;183137058.168;377842416193.019313;257049398.216;325103
1503357459;253948237.926;3445438.202;280696873.555355;135788.803;514415;183137077.258;377842441673.145306;257049442.428;325105
1503357519;253948278.049;3445443.426;280731122.679992;135805.404;514415;183137114.644;377842504900.545835;257049487.253;325109
1503357642;253948330.708;3445487.295;280845499.997448;135860.842;514415;183133326.135;377834660064.878050;257049579.398;325113
1503357699;253948280.307;3445589.794;281092700.691571;135980.658;514415;183133343.975;377834683659.844843;257049621.255;325115
1503357822;253948359.158;3445499.568;281034242.419547;135952.327;514415;183133427.933;377834828379.169143;257049618.895;325126
1503357879;253948361.770;3445543.330;281154421.697742;136010.577;514415;183133448.917;377834858462.597970;257049660.896;325128
1503357939;253948370.242;3445584.719;281080510.023807;135974.764;514415;183133607.106;377835170948.947231;257049706.622;325134
1503358062;253948452.152;3445596.072;280857972.408771;135866.903;514415;183133757.832;377835453416.824612;257049798.751;325142
1503358119;253948478.846;3445613.073;280902988.548001;135888.722;514415;183133865.115;377835661549.244117;257049840.747;325144
1503358179;253948521.551;3445616.432;280895123.730485;135884.910;514415;183133808.415;377835530660.255944;257049886.476;325145
1503358239;253948560.214;3445622.592;280865296.636556;135870.454;514415;183135283.412;377838559919.417160;257049930.683;325145
1503358305;253948603.133;3445630.613;280788045.272142;135833.011;514415;183135337.937;377838657116.632834;257049980.822;325146
1503358359;253948635.540;3445638.818;280802299.539139;135839.920;514415;183135353.629;377838676976.818074;257050020.614;325149
1503358419;253948664.100;3445657.049;280853629.115231;135864.799;514415;183135367.521;377838691732.595448;257050065.584;325152
1503358479;253948692.891;3445675.021;280897238.161807;135885.936;514415;183135350.364;377838642428.009523;257050110.551;325156
